time (ps), velocity (Å/ps)
16453000000.000000,-0.000001
16454000000.000000,0.000001
16455000000.000000,-0.000001
16456000000.000000,-0.000001
16457000000.000000,-0.000002
16458000000.000000,-0.000002
16459000000.000000,-0.000001
16460000000.000000,-0.000002
16461000000.000000,-0.000003
16462000000.000000,-0.000003
16463000000.000000,-0.000002
16464000000.000000,-0.000002
16465000000.000000,-0.000001
16466000000.000000,-0.000001
16467000000.000000,-0.000002
16468000000.000000,-0.000001
16469000000.000000,-0.000002
16470000000.000000,-0.000002
16471000000.000000,-0.000002
16472000000.000000,-0.000003
16473000000.000000,-0.000004
16474000000.000000,-0.000004
16475000000.000000,-0.000005
16476000000.000000,-0.000005
16477000000.000000,-0.000006
16478000000.000000,-0.000007
16479000000.000000,-0.000008
16480000000.000000,-0.000008
16481000000.000000,-0.000008
16482000000.000000,-0.000008
16483000000.000000,-0.000009
16484000000.000000,-0.000008
16485000000.000000,-0.000009
16486000000.000000,-0.000008
16487000000.000000,-0.000009
16488000000.000000,-0.000009
16489000000.000000,-0.000008
16490000000.000000,-0.000008
16491000000.000000,-0.000008
16492000000.000000,-0.000009
16493000000.000000,-0.000009
16494000000.000000,-0.000008
16495000000.000000,-0.000008
16496000000.000000,-0.000008
16497000000.000000,-0.000009
16498000000.000000,-0.000008
16499000000.000000,-0.000009
16500000000.000000,-0.000009
16501000000.000000,-0.000008
16502000000.000000,-0.000008
16503000000.000000,-0.000009
16504000000.000000,-0.000009
16505000000.000000,-0.000009
16506000000.000000,-0.000009
16507000000.000000,-0.000009
16508000000.000000,-0.000008
16509000000.000000,-0.000008
16510000000.000000,-0.000008
16511000000.000000,-0.000008
16512000000.000000,-0.000009
16513000000.000000,-0.000007
16514000000.000000,-0.000007
16515000000.000000,-0.000007
16516000000.000000,-0.000007
16517000000.000000,-0.000007
16518000000.000000,-0.000007
16519000000.000000,-0.000006
16520000000.000000,-0.000006
16521000000.000000,-0.000006
16522000000.000000,-0.000005
16523000000.000000,-0.000005
16524000000.000000,-0.000005
16525000000.000000,-0.000004
16526000000.000000,-0.000002
16527000000.000000,-0.000001
16528000000.000000,-0.000001
16529000000.000000,-0.000001
16530000000.000000,-0.000001
16531000000.000000,-0.000001
16532000000.000000,-0.000001
16533000000.000000,-0.000002
16534000000.000000,-0.000001
16535000000.000000,-0.000001
16536000000.000000,-0.000002
16537000000.000000,-0.000002
16538000000.000000,-0.000001
16539000000.000000,-0.000001
16540000000.000000,-0.000001
16541000000.000000,-0.000001
16542000000.000000,0.000001
16543000000.000000,0.000002
16544000000.000000,0.000002
16545000000.000000,0.000002
16546000000.000000,0.000003
16547000000.000000,0.000005
16548000000.000000,0.000004
16549000000.000000,0.000004
16550000000.000000,0.000004
16551000000.000000,0.000004
16552000000.000000,0.000005
16553000000.000000,0.000005
16554000000.000000,0.000005
16555000000.000000,0.000006
16556000000.000000,0.000006
16557000000.000000,0.000006
16558000000.000000,0.000006
16559000000.000000,0.000005
16560000000.000000,0.000004
16561000000.000000,0.000004
16562000000.000000,0.000004
16563000000.000000,0.000003
16564000000.000000,0.000004
16565000000.000000,0.000003
16566000000.000000,0.000002
16567000000.000000,0.000002
16568000000.000000,0.000001
16569000000.000000,0.000002
16570000000.000000,0.000002
16571000000.000000,0.000001
16572000000.000000,0.000000
16573000000.000000,-0.000000
16574000000.000000,-0.000000
16575000000.000000,0.000000
16576000000.000000,-0.000000
16577000000.000000,-0.000001
16578000000.000000,-0.000002
16579000000.000000,-0.000002
16580000000.000000,-0.000002
16581000000.000000,-0.000003
16582000000.000000,-0.000003
16583000000.000000,-0.000002
16584000000.000000,-0.000002
16585000000.000000,-0.000003
16586000000.000000,-0.000004
16587000000.000000,-0.000003
16588000000.000000,-0.000003
16589000000.000000,-0.000002
16590000000.000000,-0.000002
16591000000.000000,-0.000001
16592000000.000000,-0.000000
16593000000.000000,-0.000000
16594000000.000000,-0.000001
16595000000.000000,-0.000000
16596000000.000000,0.000000
16597000000.000000,0.000000
16598000000.000000,-0.000001
16599000000.000000,-0.000001
16600000000.000000,-0.000001
16601000000.000000,-0.000000
16602000000.000000,0.000000
16603000000.000000,0.000001
16604000000.000000,0.000000
16605000000.000000,0.000000
16606000000.000000,0.000000
16607000000.000000,0.000000
16608000000.000000,-0.000000
16609000000.000000,-0.000001
16610000000.000000,-0.000001
16611000000.000000,0.000001
16612000000.000000,0.000002
16613000000.000000,0.000001
16614000000.000000,0.000001
16615000000.000000,0.000001
16616000000.000000,0.000002
16617000000.000000,0.000002
16618000000.000000,0.000001
16619000000.000000,0.000002
16620000000.000000,0.000002
16621000000.000000,0.000003
16622000000.000000,0.000002
16623000000.000000,0.000002
16624000000.000000,0.000003
16625000000.000000,0.000004
16626000000.000000,0.000004
16627000000.000000,0.000004
16628000000.000000,0.000004
16629000000.000000,0.000005
16630000000.000000,0.000006
16631000000.000000,0.000006
16632000000.000000,0.000006
16633000000.000000,0.000007
16634000000.000000,0.000007
16635000000.000000,0.000007
16636000000.000000,0.000007
16637000000.000000,0.000007
16638000000.000000,0.000008
16639000000.000000,0.000007
16640000000.000000,0.000008
16641000000.000000,0.000008
16642000000.000000,0.000008
16643000000.000000,0.000008
16644000000.000000,0.000009
16645000000.000000,0.000009
16646000000.000000,0.000009
16647000000.000000,0.000008
16648000000.000000,0.000007
16649000000.000000,0.000007
16650000000.000000,0.000008
16651000000.000000,0.000007
16652000000.000000,0.000008
16653000000.000000,0.000008
16654000000.000000,0.000009
16655000000.000000,0.000008
16656000000.000000,0.000007
16657000000.000000,0.000006
16658000000.000000,0.000006
16659000000.000000,0.000006
16660000000.000000,0.000006
16661000000.000000,0.000005
16662000000.000000,0.000006
16663000000.000000,0.000006
16664000000.000000,0.000006
16665000000.000000,0.000007
16666000000.000000,0.000007
16667000000.000000,0.000005
16668000000.000000,0.000005
16669000000.000000,0.000005
16670000000.000000,0.000004
16671000000.000000,0.000004
16672000000.000000,0.000004
16673000000.000000,0.000004
16674000000.000000,0.000005
16675000000.000000,0.000005
16676000000.000000,0.000005
16677000000.000000,0.000005
16678000000.000000,0.000005
16679000000.000000,0.000005
16680000000.000000,0.000005
16681000000.000000,0.000006
16682000000.000000,0.000006
16683000000.000000,0.000006
16684000000.000000,0.000006
16685000000.000000,0.000006
16686000000.000000,0.000006
16687000000.000000,0.000006
16688000000.000000,0.000006
16689000000.000000,0.000006
16690000000.000000,0.000006
16691000000.000000,0.000005
16692000000.000000,0.000004
16693000000.000000,0.000005
16694000000.000000,0.000006
16695000000.000000,0.000006
16696000000.000000,0.000005
16697000000.000000,0.000006
16698000000.000000,0.000005
16699000000.000000,0.000005
16700000000.000000,0.000004
16701000000.000000,0.000005
16702000000.000000,0.000005
16703000000.000000,0.000005
16704000000.000000,0.000005
16705000000.000000,0.000004
16706000000.000000,0.000004
16707000000.000000,0.000003
16708000000.000000,0.000004
16709000000.000000,0.000003
16710000000.000000,0.000004
16711000000.000000,0.000004
16712000000.000000,0.000004
16713000000.000000,0.000004
16714000000.000000,0.000004
16715000000.000000,0.000003
16716000000.000000,0.000002
16717000000.000000,0.000002
16718000000.000000,0.000002
16719000000.000000,0.000001
16720000000.000000,0.000000
16721000000.000000,0.000000
16722000000.000000,-0.000000
16723000000.000000,0.000001
16724000000.000000,0.000001
16725000000.000000,0.000001
16726000000.000000,0.000001
16727000000.000000,0.000000
16728000000.000000,0.000001
16729000000.000000,0.000001
16730000000.000000,0.000001
16731000000.000000,0.000001
16732000000.000000,0.000000
16733000000.000000,-0.000000
16734000000.000000,-0.000000
16735000000.000000,-0.000000
16736000000.000000,-0.000000
16737000000.000000,0.000000
16738000000.000000,0.000000
16739000000.000000,0.000000
16740000000.000000,0.000001
16741000000.000000,0.000002
16742000000.000000,0.000002
16743000000.000000,0.000001
16744000000.000000,0.000000
16745000000.000000,-0.000000
16746000000.000000,-0.000001
16747000000.000000,-0.000001
16748000000.000000,-0.000000
16749000000.000000,-0.000000
16750000000.000000,-0.000001
16751000000.000000,-0.000002
16752000000.000000,-0.000003
16753000000.000000,-0.000003
16754000000.000000,-0.000003
16755000000.000000,-0.000003
16756000000.000000,-0.000002
16757000000.000000,-0.000003
16758000000.000000,-0.000003
16759000000.000000,-0.000004
16760000000.000000,-0.000004
16761000000.000000,-0.000004
16762000000.000000,-0.000004
16763000000.000000,-0.000004
16764000000.000000,-0.000004
16765000000.000000,-0.000004
16766000000.000000,-0.000005
16767000000.000000,-0.000004
16768000000.000000,-0.000004
16769000000.000000,-0.000004
16770000000.000000,-0.000005
16771000000.000000,-0.000003
16772000000.000000,-0.000003
16773000000.000000,-0.000003
16774000000.000000,-0.000003
16775000000.000000,-0.000003
16776000000.000000,-0.000004
16777000000.000000,-0.000005
16778000000.000000,-0.000005
16779000000.000000,-0.000006
16780000000.000000,-0.000006
16781000000.000000,-0.000006
16782000000.000000,-0.000007
16783000000.000000,-0.000007
16784000000.000000,-0.000006
16785000000.000000,-0.000006
16786000000.000000,-0.000006
16787000000.000000,-0.000006
16788000000.000000,-0.000005
16789000000.000000,-0.000007
16790000000.000000,-0.000007
16791000000.000000,-0.000007
16792000000.000000,-0.000007
16793000000.000000,-0.000007
16794000000.000000,-0.000007
16795000000.000000,-0.000007
16796000000.000000,-0.000008
16797000000.000000,-0.000006
16798000000.000000,-0.000005
16799000000.000000,-0.000007
16800000000.000000,-0.000006
16801000000.000000,-0.000005
16802000000.000000,-0.000005
16803000000.000000,-0.000005
16804000000.000000,-0.000005
16805000000.000000,-0.000006
16806000000.000000,-0.000005
16807000000.000000,-0.000005
16808000000.000000,-0.000005
16809000000.000000,-0.000005
16810000000.000000,-0.000005
16811000000.000000,-0.000005
16812000000.000000,-0.000005
16813000000.000000,-0.000004
16814000000.000000,-0.000004
16815000000.000000,-0.000004
16816000000.000000,-0.000004
16817000000.000000,-0.000005
16818000000.000000,-0.000005
16819000000.000000,-0.000006
16820000000.000000,-0.000005
16821000000.000000,-0.000006
16822000000.000000,-0.000006
16823000000.000000,-0.000005
16824000000.000000,-0.000005
16825000000.000000,-0.000005
16826000000.000000,-0.000005
16827000000.000000,-0.000005
16828000000.000000,-0.000005
16829000000.000000,-0.000004
16830000000.000000,-0.000005
16831000000.000000,-0.000005
16832000000.000000,-0.000005
16833000000.000000,-0.000005
16834000000.000000,-0.000006
16835000000.000000,-0.000008
16836000000.000000,-0.000007
16837000000.000000,-0.000007
16838000000.000000,-0.000007
16839000000.000000,-0.000007
16840000000.000000,-0.000007
16841000000.000000,-0.000007
16842000000.000000,-0.000006
16843000000.000000,-0.000006
16844000000.000000,-0.000006
16845000000.000000,-0.000006
16846000000.000000,-0.000006
16847000000.000000,-0.000006
16848000000.000000,-0.000005
16849000000.000000,-0.000005
16850000000.000000,-0.000004
16851000000.000000,-0.000004
16852000000.000000,-0.000004
16853000000.000000,-0.000004
16854000000.000000,-0.000003
16855000000.000000,-0.000003
16856000000.000000,-0.000003
16857000000.000000,-0.000002
16858000000.000000,-0.000003
16859000000.000000,-0.000003
16860000000.000000,-0.000003
16861000000.000000,-0.000003
16862000000.000000,-0.000003
16863000000.000000,-0.000002
16864000000.000000,-0.000002
16865000000.000000,-0.000003
16866000000.000000,-0.000002
16867000000.000000,-0.000001
16868000000.000000,-0.000002
16869000000.000000,-0.000002
16870000000.000000,-0.000002
16871000000.000000,-0.000002
16872000000.000000,-0.000001
16873000000.000000,-0.000001
16874000000.000000,0.000000
16875000000.000000,0.000001
16876000000.000000,0.000002
16877000000.000000,0.000002
16878000000.000000,0.000002
16879000000.000000,0.000001
16880000000.000000,0.000001
16881000000.000000,0.000001
16882000000.000000,0.000001
16883000000.000000,0.000001
16884000000.000000,0.000001
16885000000.000000,0.000001
16886000000.000000,0.000001
16887000000.000000,0.000001
16888000000.000000,0.000001
16889000000.000000,0.000001
16890000000.000000,0.000002
16891000000.000000,0.000001
16892000000.000000,0.000003
16893000000.000000,0.000003
16894000000.000000,0.000003
16895000000.000000,0.000003
16896000000.000000,0.000003
16897000000.000000,0.000004
16898000000.000000,0.000004
16899000000.000000,0.000005
16900000000.000000,0.000005
16901000000.000000,0.000005
16902000000.000000,0.000004
16903000000.000000,0.000004
16904000000.000000,0.000004
16905000000.000000,0.000005
16906000000.000000,0.000005
16907000000.000000,0.000004
16908000000.000000,0.000004
16909000000.000000,0.000005
16910000000.000000,0.000004
16911000000.000000,0.000005
16912000000.000000,0.000004
16913000000.000000,0.000003
16914000000.000000,0.000003
16915000000.000000,0.000003
16916000000.000000,0.000003
16917000000.000000,0.000002
16918000000.000000,0.000002
16919000000.000000,0.000003
16920000000.000000,0.000003
16921000000.000000,0.000004
16922000000.000000,0.000003
16923000000.000000,0.000003
16924000000.000000,0.000003
16925000000.000000,0.000004
16926000000.000000,0.000004
16927000000.000000,0.000005
16928000000.000000,0.000005
16929000000.000000,0.000006
16930000000.000000,0.000005
16931000000.000000,0.000005
16932000000.000000,0.000005
16933000000.000000,0.000005
16934000000.000000,0.000006
16935000000.000000,0.000006
16936000000.000000,0.000006
16937000000.000000,0.000006
16938000000.000000,0.000006
16939000000.000000,0.000006
16940000000.000000,0.000006
16941000000.000000,0.000007
16942000000.000000,0.000006
16943000000.000000,0.000005
16944000000.000000,0.000006
16945000000.000000,0.000006
16946000000.000000,0.000006
16947000000.000000,0.000007
16948000000.000000,0.000007
16949000000.000000,0.000007
16950000000.000000,0.000008
16951000000.000000,0.000007
16952000000.000000,0.000007
16953000000.000000,0.000006
16954000000.000000,0.000006
16955000000.000000,0.000007
16956000000.000000,0.000006
16957000000.000000,0.000005
16958000000.000000,0.000005
16959000000.000000,0.000005
16960000000.000000,0.000005
16961000000.000000,0.000003
16962000000.000000,0.000004
16963000000.000000,0.000004
16964000000.000000,0.000005
16965000000.000000,0.000004
16966000000.000000,0.000005
16967000000.000000,0.000004
16968000000.000000,0.000004
16969000000.000000,0.000004
16970000000.000000,0.000004
16971000000.000000,0.000004
16972000000.000000,0.000003
16973000000.000000,0.000003
16974000000.000000,0.000003
16975000000.000000,0.000003
16976000000.000000,0.000003
16977000000.000000,0.000004
16978000000.000000,0.000003
16979000000.000000,0.000003
16980000000.000000,0.000002
16981000000.000000,0.000001
16982000000.000000,0.000002
16983000000.000000,0.000001
16984000000.000000,0.000000
16985000000.000000,0.000001
16986000000.000000,0.000002
16987000000.000000,0.000002
16988000000.000000,0.000002
16989000000.000000,0.000001
16990000000.000000,0.000001
16991000000.000000,0.000000
16992000000.000000,0.000000
16993000000.000000,0.000000
16994000000.000000,-0.000000
16995000000.000000,-0.000000
